dataset,building_id,building_type,metric,metric_type,value
BDG-2,Panther_lodging_Hattie,residential,nmae_9,hour_of_day,0.0755801871418953
BDG-2,Panther_lodging_Hattie,residential,nmae_10,hour_of_day,0.06588859856128693
BDG-2,Panther_lodging_Hattie,residential,nmae_11,hour_of_day,0.06203080341219902
BDG-2,Panther_lodging_Hattie,residential,nmae_12,hour_of_day,0.06711912900209427
BDG-2,Panther_lodging_Hattie,residential,nmae_13,hour_of_day,0.06987104564905167
BDG-2,Panther_lodging_Hattie,residential,nmae_14,hour_of_day,0.07212644815444946
BDG-2,Panther_lodging_Hattie,residential,nmae_15,hour_of_day,0.08003149926662445
BDG-2,Panther_lodging_Hattie,residential,nmae_16,hour_of_day,0.07655944675207138
BDG-2,Panther_lodging_Hattie,residential,nmae_17,hour_of_day,0.07826623320579529
BDG-2,Panther_lodging_Hattie,residential,nmae_18,hour_of_day,0.07754861563444138
BDG-2,Panther_lodging_Hattie,residential,nmae_19,hour_of_day,0.0760982483625412
BDG-2,Panther_lodging_Hattie,residential,nmae_20,hour_of_day,0.07611269503831863
BDG-2,Panther_lodging_Hattie,residential,nmae_21,hour_of_day,0.07822193205356598
BDG-2,Panther_lodging_Hattie,residential,nmae_22,hour_of_day,0.07619047909975052
BDG-2,Panther_lodging_Hattie,residential,nmae_23,hour_of_day,0.07545751333236694
BDG-2,Panther_education_Teofila,residential,cvrmse_0,hour_of_day,0.1617872714996338
BDG-2,Panther_education_Teofila,residential,cvrmse_1,hour_of_day,0.16399312019348145
BDG-2,Panther_education_Teofila,residential,cvrmse_2,hour_of_day,0.1640440970659256
BDG-2,Panther_education_Teofila,residential,cvrmse_3,hour_of_day,0.1424274742603302
BDG-2,Panther_education_Teofila,residential,cvrmse_4,hour_of_day,0.15236714482307434
BDG-2,Panther_education_Teofila,residential,cvrmse_5,hour_of_day,0.15901648998260498
BDG-2,Panther_education_Teofila,residential,cvrmse_6,hour_of_day,0.22512289881706238
